('t1   ', 0.6993368328654481, -0.052348569790813815, 0.7128727947106556, 0.6474435510695189, 0.06191544216557579, 0.9980025332666217, 0.012546777070107531, 0.0005926953123551876, -0.7121056608531949, 0.03536341095344215, 0.701181115651707, 0.5267376752086355, 0.0, 0.0, 0.0, 1.0)
('t2   ', -0.699335182842345, 0.7128730098069923, -0.05236768018141747, 0.32130441069602966, 0.7121049437601646, 0.7011808897679365, 0.03538232463500822, -0.04429274797439575, 0.06194232084121545, -0.012547179482427905, -0.9980008603081657, 0.8481593132019043, 0.0, 0.0, 0.0, 1.0)


('t1   ', 0.6736408012312602, -0.1730064681014424, 0.7185240656453824, 0.6471047407457491, 0.14988601887405964, 0.9839922230622759, 0.09640272972818117, 0.07575165076576107, -0.7237003884637552, 0.042755899569817256, 0.6887885602921879, 0.47660498240601107, 0.0, 0.0, 0.0, 1.0)
('t2   ', -0.673635955517744, 0.7185241536948405, -0.1730249692697836, 0.3142780661582947, 0.7236994184641642, 0.6887883920593643, 0.042775024008249875, -0.09434473514556885, 0.14991247829425935, -0.09640327547023042, -0.983988138815852, 0.7715030908584595, 0.0, 0.0, 0.0, 1.0)


('t1   ', 0.6736408012312602, -0.1730064681014424, 0.7185240656453824, 0.6471047407457491, 0.14988601887405964, 0.9839922230622759, 0.09640272972818117, 0.07575165076576107, -0.7237003884637552, 0.042755899569817256, 0.6887885602921879, 0.47660498240601107, 0.0, 0.0, 0.0, 1.0)
('t2   ', -0.673635955517744, 0.7185241536948405, -0.1730249692697836, 0.3142780661582947, 0.7236994184641642, 0.6887883920593643, 0.042775024008249875, -0.09434473514556885, 0.14991247829425935, -0.09640327547023042, -0.983988138815852, 0.7715030908584595, 0.0, 0.0, 0.0, 1.0)

('t1   ', 0.16152474038318482, 0.138699622851193, 0.9770732689338508, 0.6457712514475712, -0.16666161811723598, 0.9796874006341081, -0.11151906601711079, -0.12434144705043823, -0.972694023468166, -0.14482752383342382, 0.18135965662073167, 0.30166077787215345, 0.0, 0.0, 0.0, 1.0)
('t2   ', -0.16152807250091222, 0.9770733907727126, 0.13869488396496138, 0.3157585561275482, 0.9726979930929681, 0.18135920114235943, -0.1448014309111533, -0.28491219878196716, -0.16663521844751888, 0.1115187392545274, -0.9796919284999892, 0.9797254800796509, 0.0, 0.0, 0.0, 1.0)

('t1   ', 0.8028431871408614, -0.14509832274910928, 0.5782640345005895, 0.6476510786878035, 0.1741884586825514, 0.9846983739702865, 0.005243392229344751, 0.05082913858346422, -0.5701764619162218, 0.09651729915237463, 0.8158328341278195, 0.5518984615992228, 0.0, 0.0, 0.0, 1.0)
('t2   ', -0.8028391768875901, 0.5782641164579634, -0.1451201835429767, 0.31945282220840454, 0.5701740011812426, 0.8158327733849565, 0.09653234819469689, -0.01251983642578125, 0.1742149948524195, -0.005243804735198664, -0.9846936772826717, 0.7957825660705566, 0.0, 0.0, 0.0, 1.0)


('t1   ', 0.7491424074386551, -0.32760729762147145, 0.575724857828957, 0.6471593923188533, 0.31276678214490927, 0.9410925502318357, 0.12853696699727557, 0.17593047185939398, -0.5839200230885518, 0.0837751182827963, 0.807477018987518, 0.4763158811697664, 0.0, 0.0, 0.0, 1.0)
('t2   ', -0.7491333871516317, 0.5757249594877155, -0.32762774497528774, 0.30847474932670593, 0.583918005136722, 0.8074768742908238, 0.08379057681310202, -0.08908426761627197, 0.31279215388477194, -0.12853742065402465, -0.941084055735584, 0.6694014072418213, 0.0, 0.0, 0.0, 1.0)

('t1   ', 0.41028503828886875, 0.3062773089911515, 0.858988007688955, 0.6453491084519983, -0.3167442728885865, 0.931136797452198, -0.18071339192972127, -0.24926563563053875, -0.855183753908236, -0.19793553098825659, 0.4790430801335248, 0.25143752355511195, 0.0, 0.0, 0.0, 1.0)
('t2   ', -0.4102929902166559, 0.8589882246392555, 0.30626604792267603, 0.3299507796764374, 0.8551892863121253, 0.47904271537498544, -0.19791250951649886, -0.3348581790924072, -0.3167190344075213, 0.1807133276138218, -0.9311453949124737, 1.1108342409133911, 0.0, 0.0, 0.0, 1.0)

('t1   ', 0.33238982626586944, -0.17079762118421205, 0.9275479373017655, 0.6458128056904865, 0.06081641409639897, 0.9853004433348547, 0.15963834169958824, 0.07571584150768049, -0.9411792428498414, 0.003347978786307243, 0.3378911420363754, 0.3015765860842165, 0.0, 0.0, 0.0, 1.0)
